id,0,Docs
bf020f8b1ce27bdd2e656e230c2a5853b5b70456f5b825deb601bc6a23741d74,empresario individual outros servicos profissionais tecnicos cientificos servico publicidade pesquisa mercado atividades profissionais cientificas tecnicas leste potiguar,empresario individual outros servicos profissionais tecnicos cientificos servico publicidade pesquisa mercado atividades profissionais cientificas tecnicas leste potiguar
fb1c218c1d6ac7979e748e6299469f00d891af1011283e373ab14e5385c4d9cc,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas vale acre,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas vale acre
72c8fbc57c84d7886659269b65d4cd005661d112c1a240864d7bc311cac061e6,orgao direcao local partido politico outros servicos diversos servico atividades organizacoes associativas outras atividades servicos sul maranhense,orgao direcao local partido politico outros servicos diversos servico atividades organizacoes associativas outras atividades servicos sul maranhense
82e709124fb053c1a59dce51d1d4806b1cb4026dd76ed01a217ca98699938ee9,sociedade empresaria limitada entidades empresariais transporte armazenagem correio servico transporte terrestre transporte armazenagem correio norte maranhense,sociedade empresaria limitada entidades empresariais transporte armazenagem correio servico transporte terrestre transporte armazenagem correio norte maranhense
b888248bbd4413266f7f319e950043595b356ba6eb9bbd6b8d98aa570d586d94,empresario individual outros servicos alojamento alimentacao servico alojamento alojamento alimentacao centro amazonense,empresario individual outros servicos alojamento alimentacao servico alojamento alojamento alimentacao centro amazonense
c874b24aa4dc1904215e5a2e194afdba0d9bb122f340c71ca69a8f3502e881b5,empresario individual outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas leste maranhense,empresario individual outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas leste maranhense
42df88230f76442b8b0283f1ef36f0f03ef9857b4291cd6f4c9b3d759f03b8e9,empresario individual outros bens consumo industria fabricacao moveis industrias transformacao ,empresario individual outros bens consumo industria fabricacao moveis industrias transformacao 
f6d814f321535476de57043cc257a92811713df1a6f2748a3e82cc3ee3d2fa0f,sociedade empresaria limitada entidades empresariais transporte armazenagem correio servico transporte terrestre transporte armazenagem correio norte maranhense,sociedade empresaria limitada entidades empresariais transporte armazenagem correio servico transporte terrestre transporte armazenagem correio norte maranhense
23668a13c724c36c8736f39ad58724f5e7617155c92e8db647b9c842a03133d3,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro maranhense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro maranhense
65021aa53bf5a0cad78d6363549d14290875e79328476336e3014733fb9e36ef,empresario individual outros servicos diversos servico servicos domesticos servicos domesticos leste potiguar,empresario individual outros servicos diversos servico servicos domesticos servicos domesticos leste potiguar
84a6c114f21c97dd680e51e6e1a6759763d784724989a2a1e82d509de6f186b5,empresa individual responsabilidade limitada natureza empresaria outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas centro norte piauiense,empresa individual responsabilidade limitada natureza empresaria outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas centro norte piauiense
969443cb08aba1e3fc55c5e4fd4db51b19e8aba1b99eab48e8a6dcb35cfae703,sociedade empresaria limitada entidades empresariais servicos administrativos servico servicos escritorio apoio administrativo outros servicos prestados principalmente empresas atividades administrativas servicos complementares centro amazonense,sociedade empresaria limitada entidades empresariais servicos administrativos servico servicos escritorio apoio administrativo outros servicos prestados principalmente empresas atividades administrativas servicos complementares centro amazonense
23e4e26af435a58aad4ab264878ede5d19ebd3b9dd546e4a4ac7acd836b0f3dc,sociedade empresaria limitada entidades empresariais comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas sudoeste piauiense,sociedade empresaria limitada entidades empresariais comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas sudoeste piauiense
d6872920b87a28e5dee59f1d20cc83e26fea18352a24eede3e209635f217e036,empresario individual outros bens consumo servico manutencao reparacao instalacao maquinas equipamentos industrias transformacao centro amazonense,empresario individual outros bens consumo servico manutencao reparacao instalacao maquinas equipamentos industrias transformacao centro amazonense
61835853eaffd3b93de8275fd67a709c236f03209109da0ace59ffb02a4520a3,empresario individual outros outros    ,empresario individual outros outros    
e19f73744fc5ec6b7b671e22335e734ac3e3ae8c69722c83790d02937e9092b2,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro amazonense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro amazonense
9f9883ed9fe2d74be5511d6b96b0eacff6bd03dc0f1d6822e84295db97b793a8,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas sul amazonense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas sul amazonense
23a9287f0d04bbdcf2037decca3fe5ff9c2598b9f733e6f3377187a53b1e854a,empresario individual outros servicos saude servico atividades atencao saude humana saude humana servicos sociais centro norte piauiense,empresario individual outros servicos saude servico atividades atencao saude humana saude humana servicos sociais centro norte piauiense
8d0fac2fb3ecf4a9db818f74612443caed1c28c94ebff4a520372755d8b5dc68,sociedade empresaria limitada entidades empresariais comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas norte maranhense,sociedade empresaria limitada entidades empresariais comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas norte maranhense
6f1bf5816b8f1085b76b5765bb49a7666f67dd7e8c6cfbaae3c09cc0a5bd4e16,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas norte maranhense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas norte maranhense
77b688da6c435e2742ba1baac38caaffbd3351fb4b2e644ea4dfe7056213a4a3,condominio edilicio entidades fins lucrativos servicos administrativos servico servicos edificios atividades paisagisticas atividades administrativas servicos complementares ,condominio edilicio entidades fins lucrativos servicos administrativos servico servicos edificios atividades paisagisticas atividades administrativas servicos complementares 
4fec02ba74729de0a9a7f8d8572b0b23b13165508483672504db98a558678515,candidato cargo politico eletivo cargo politico servicos diversos servico atividades organizacoes associativas outras atividades servicos centro amazonense,candidato cargo politico eletivo cargo politico servicos diversos servico atividades organizacoes associativas outras atividades servicos centro amazonense
0866e4a96c02abbd0742c6efbc1c4ffec47e5e6842a956aea5a8d99e024ee411,empresario individual outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas centro norte piauiense,empresario individual outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas centro norte piauiense
160e3b3afb8468b76c22bdd884d68e09dad8160514fea5ce9f1e12d336ee5919,empresario individual outros outros    ,empresario individual outros outros    
b574123eae13f8c48e2980e8ba9aface0fb26e38c7f36742b8dc73cbdc4c581b,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas sudoeste piauiense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas sudoeste piauiense
69f88aa573f7501a483f300c6e82af095c8e37d0a959bb7ca64966d80c2874b0,sociedade empresaria limitada entidades empresariais servicos educacao servico educacao educacao centro amazonense,sociedade empresaria limitada entidades empresariais servicos educacao servico educacao educacao centro amazonense
fb9b28784f54ec51562565ea927537cd41da88d9d944152ffbe6b0585ba1190a,associacao privada entidades fins lucrativos servicos diversos servico atividades organizacoes associativas outras atividades servicos centro maranhense,associacao privada entidades fins lucrativos servicos diversos servico atividades organizacoes associativas outras atividades servicos centro maranhense
9fc4630e98785da4fcca20da94e87891e0b065cc686689b49118247434b86c63,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas oeste maranhense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas oeste maranhense
4ba425d42d07f99b8f191f2a0914e2a8033773173f730ec47f0dbac16ff94060,sociedade empresaria limitada entidades empresariais comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro maranhense,sociedade empresaria limitada entidades empresariais comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro maranhense
989e2f33d10669ea581f90c8ed1f2991f83d24cb815690bda1b7aaf7808dba6a,empresario individual outros bens consumo servico manutencao reparacao instalacao maquinas equipamentos industrias transformacao sudeste piauiense,empresario individual outros bens consumo servico manutencao reparacao instalacao maquinas equipamentos industrias transformacao sudeste piauiense
b5307deef3ac9e720332ab5d90d5fe1ef5e44f3007243cf1e43fdae6f5b55d61,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro maranhense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro maranhense
6108d28949e56060db5b7b966740fd376f66eb15be731f84918efcee8aa69b4e,empresario individual outros servicos profissionais tecnicos cientificos servico publicidade pesquisa mercado atividades profissionais cientificas tecnicas norte piauiense,empresario individual outros servicos profissionais tecnicos cientificos servico publicidade pesquisa mercado atividades profissionais cientificas tecnicas norte piauiense
61c1a53d8cc87f39a120a5ea3408174d677e28a4b849dd2f961b52a8d66ce611,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas vale jurua,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas vale jurua
fd7dceaffd5b76e49cf6f04af3da8081c794cf0f2e80a4fd50459b1562404565,empresario individual outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas ,empresario individual outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas 
8b49e970441fdaddc1b9e23ab0c77873b174dc920c38acf28087a887207e676e,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas norte maranhense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas norte maranhense
356d4ede09523599136af1b994657c9118dc9ec11a9d168a719bd8c5b9eca380,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas central potiguar,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas central potiguar
7ad05b54d41b8780c303cfad3de52d5c8443facfcad2535f095601e81eecfd0f,empresa individual responsabilidade limitada natureza empresaria outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas norte maranhense,empresa individual responsabilidade limitada natureza empresaria outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas norte maranhense
f3ef86bb3d25e493c0406504648a8969f2fda5d3cb5d84d706ce8ffa74bddc0b,empresario individual outros servicos diversos servico outras atividades servicos pessoais outras atividades servicos ,empresario individual outros servicos diversos servico outras atividades servicos pessoais outras atividades servicos 
1314c33cbbe1a9505fa23e3872fcf7fbbf4d131aa5326f65d2e84c78c32b7681,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas leste potiguar,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas leste potiguar
abf657ab3d03bbf21e424db11937fcfe5db8ea164ac3ee94a7a5592b5293accc,empresario individual outros comercio atacado comercio comercio atacado exceto veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas ,empresario individual outros comercio atacado comercio comercio atacado exceto veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas 
7c6f1b7add5b704e81316d240a0411dae11735e98333a764b18ae3f0d0ddcc9e,empresa individual responsabilidade limitada natureza empresaria outros servicos profissionais tecnicos cientificos servico atividades juridicas contabilidade auditoria atividades profissionais cientificas tecnicas centro amazonense,empresa individual responsabilidade limitada natureza empresaria outros servicos profissionais tecnicos cientificos servico atividades juridicas contabilidade auditoria atividades profissionais cientificas tecnicas centro amazonense
3a7d0805bbf40c762933c29a4f90f1efc802b3cb67fe7bfeced95f0e1218b67f,empresario individual outros servicos profissionais tecnicos cientificos servico publicidade pesquisa mercado atividades profissionais cientificas tecnicas leste potiguar,empresario individual outros servicos profissionais tecnicos cientificos servico publicidade pesquisa mercado atividades profissionais cientificas tecnicas leste potiguar
a2ff4293ec9d114a2c396873b2c745c4cb813cc6bfa356d479a994d6b70a5972,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas vale acre,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas vale acre
a9cece60e4d8013dfc0f334077d9514459b22afc3f6c0f966cfa5093d4ae0117,sociedade empresaria limitada entidades empresariais quimica-petroquimica industria fabricacao produtos quimicos industrias transformacao leste potiguar,sociedade empresaria limitada entidades empresariais quimica-petroquimica industria fabricacao produtos quimicos industrias transformacao leste potiguar
f41bf94a72444030cc8ae1dcfb43c9212a64376ed05946c67c119d8f18fab0f5,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas norte maranhense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas norte maranhense
c700899d5e22eb2058c062cf504697053dd383115a984abd87f52ac2b25c1881,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas oeste maranhense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas oeste maranhense
bbebcf8b6c28c11164f21055554ad26011273f520b34c6872e172f6cfd9a9ce9,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas leste maranhense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas leste maranhense
7d6a2699214cd7c34ede798ed23c413a255d0ad4aad0e1a30ca13de40bf2212c,empresario individual outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas ,empresario individual outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas 
1aab0a884dc1d686e4e85ea603d22c5535d106cf56e196f8544ee092f3320c5e,empresario individual outros servicos alojamento alimentacao servico alimentacao alojamento alimentacao ,empresario individual outros servicos alojamento alimentacao servico alimentacao alojamento alimentacao 
a06413ee738b4b7394df1f4e189a7cd672f8cbc28b9f1e81fe295801adc0b1b0,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas ,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas 
6c000078a5fd3be54b8d9fb21997e2188dfe866f89ab0b039b8f4837be9c389b,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas oeste maranhense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas oeste maranhense
64494c499c170a573aff9281f81be58b8e5c4aa9a76a97138acfddd58a9bec7d,sociedade empresaria limitada entidades empresariais comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro amazonense,sociedade empresaria limitada entidades empresariais comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro amazonense
86f26ee74baf7da641fad7f987cc292ac1f7262da761da7f3f066fecb5bc8209,candidato cargo politico eletivo cargo politico servicos diversos servico atividades organizacoes associativas outras atividades servicos centro norte piauiense,candidato cargo politico eletivo cargo politico servicos diversos servico atividades organizacoes associativas outras atividades servicos centro norte piauiense
6799c5d467b31c1702c11f0148e868b91ab4e4dddf0b0d7078a25b5220960b70,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas leste potiguar,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas leste potiguar
bb7cc01606902343bc711bd6f476e80e3c19c6ce494f6e56eeb7dd9003eabd65,empresario individual outros servicos profissionais tecnicos cientificos servico publicidade pesquisa mercado atividades profissionais cientificas tecnicas centro amazonense,empresario individual outros servicos profissionais tecnicos cientificos servico publicidade pesquisa mercado atividades profissionais cientificas tecnicas centro amazonense
c58d483bb52fd71c4db3c965f61b42bffb98cad9989bfc3d6524a636f7e0a563,empresario individual outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas ,empresario individual outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas 
150fbcf236a58d9823f809d3b67e8e2742b651ef4262835562159ac5166a2249,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro amazonense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro amazonense
8c2eeeef45e7ac6bc5a19092776792e74399c380e2f81278e18cb264f19c7e96,empresario individual outros servicos administrativos servico servicos escritorio apoio administrativo outros servicos prestados principalmente empresas atividades administrativas servicos complementares sudoeste piauiense,empresario individual outros servicos administrativos servico servicos escritorio apoio administrativo outros servicos prestados principalmente empresas atividades administrativas servicos complementares sudoeste piauiense
3d76b60c7856d2b81ef14de7de2e472ced9d237be707a691ab73b0e84eccd35d,sociedade empresaria limitada entidades empresariais comercio atacado comercio comercio atacado exceto veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas oeste maranhense,sociedade empresaria limitada entidades empresariais comercio atacado comercio comercio atacado exceto veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas oeste maranhense
f7b060e35a228c6eb962d26c6673f6c984982c6de0e44e8fbf810bd5f7eb186a,associacao privada entidades fins lucrativos servicos diversos servico atividades organizacoes associativas outras atividades servicos leste potiguar,associacao privada entidades fins lucrativos servicos diversos servico atividades organizacoes associativas outras atividades servicos leste potiguar
901bd1cb8ea3dcf147b178da8d1d02cc75d549801ae161153cfbd765d14b5852,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas vale acre,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas vale acre
259b5218074df2fcdef54d97cd119654c97f10942c0d87368bf749ed08ff4819,sociedade empresaria limitada entidades empresariais servicos alojamento alimentacao servico alojamento alojamento alimentacao centro amazonense,sociedade empresaria limitada entidades empresariais servicos alojamento alimentacao servico alojamento alojamento alimentacao centro amazonense
1eddc5b22c907c7e9a225d28405d4afef46adb613527822c82480829494fcdea,empresario individual outros servicos alojamento alimentacao servico alimentacao alojamento alimentacao centro amazonense,empresario individual outros servicos alojamento alimentacao servico alimentacao alojamento alimentacao centro amazonense
cb516353ad4e44201edb9576524ef8b0cc7c782456fd6f97b1911c208d233f36,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas leste maranhense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas leste maranhense
46a54f4610c33dff5202bd6328c8980e0fa61cda5cf73ba82dcd7494800d5b7d,empresario individual outros transporte armazenagem correio servico transporte terrestre transporte armazenagem correio centro norte piauiense,empresario individual outros transporte armazenagem correio servico transporte terrestre transporte armazenagem correio centro norte piauiense
f95daba11085f1868dbcc4d1b2f3ddbd30c0a0a8c1d98c9437c62d09a68dd7f2,empresario individual outros transporte armazenagem correio servico armazenamento atividades auxiliares transportes transporte armazenagem correio leste potiguar,empresario individual outros transporte armazenagem correio servico armazenamento atividades auxiliares transportes transporte armazenagem correio leste potiguar
9ba97f6bba437bc3fc9a33fe92dde465c785280e768e69232279173c8d8d2890,empresa individual imobiliaria pessoas fisicas industria construcao construcao civil construcao edificios construcao centro amazonense,empresa individual imobiliaria pessoas fisicas industria construcao construcao civil construcao edificios construcao centro amazonense
0807429962c5cc8c7b0723434bb47ff48458393965fbe5097e7056587b0f8a98,empresario individual outros servicos administrativos servico servicos escritorio apoio administrativo outros servicos prestados principalmente empresas atividades administrativas servicos complementares sul maranhense,empresario individual outros servicos administrativos servico servicos escritorio apoio administrativo outros servicos prestados principalmente empresas atividades administrativas servicos complementares sul maranhense
0b9190a5afc7326b22a061d8e39876d3adda36fd8240ceed8d41767502c328fb,empresario individual outros telecom servico telecomunicacoes informacao comunicacao centro amazonense,empresario individual outros telecom servico telecomunicacoes informacao comunicacao centro amazonense
df92bb6d3da867f133f62b30a27c236302b564660f2202638b4219119b2bf7f4,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas ,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas 
23129d796865074baff929d62b8eb7fd73ffceca584983a395094f5b0a3a9eb3,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas leste maranhense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas leste maranhense
bc2681a37b2018c7c1f8063fb9fe0c5c8a00122b782758fe2ab724b1a778b0aa,associacao privada entidades fins lucrativos cultura esporte recreacao servico atividades esportivas recreacao lazer artes cultura esporte recreacao centro maranhense,associacao privada entidades fins lucrativos cultura esporte recreacao servico atividades esportivas recreacao lazer artes cultura esporte recreacao centro maranhense
b5b055240f50a107da250a240cb4881eda8b6a7d193407fa743b2ff85ccca936,empresario individual outros servicos diversos servico outras atividades servicos pessoais outras atividades servicos ,empresario individual outros servicos diversos servico outras atividades servicos pessoais outras atividades servicos 
2330f3b012a5bbc21d4aca5dda7c77a0284ef91f6e593480ee4eb04a7f7591e8,empresario individual outros transporte armazenagem correio servico transporte terrestre transporte armazenagem correio oeste maranhense,empresario individual outros transporte armazenagem correio servico transporte terrestre transporte armazenagem correio oeste maranhense
c699ddff2cc0ce622a3fa9cf027a881f0d94968a71e01557b1f56f8d1171813d,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro norte piauiense,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro norte piauiense
2b3bcf92d3ebd1860cbebd53aa9b25a48341b49ed4a920af5593e38fb501cb1f,orgao publico poder executivo estadual distrito federal administracao publica servicos saude servico atividades atencao saude humana saude humana servicos sociais norte maranhense,orgao publico poder executivo estadual distrito federal administracao publica servicos saude servico atividades atencao saude humana saude humana servicos sociais norte maranhense
84495dd4d0ba5d4f8fffa7eb4ef5f97747870b02ef73d1b415e3156eec8184d0,sociedade empresaria limitada entidades empresariais servicos alojamento alimentacao servico alojamento alojamento alimentacao ,sociedade empresaria limitada entidades empresariais servicos alojamento alimentacao servico alojamento alojamento alimentacao 
0fd490abab01bc37ca71d20991b04283c9b12fa1db11959186e553099ae1b5ad,sociedade empresaria limitada entidades empresariais comercio atacado comercio comercio atacado exceto veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas leste maranhense,sociedade empresaria limitada entidades empresariais comercio atacado comercio comercio atacado exceto veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas leste maranhense
748a74b23c0b99f909d4445d8e74096a47d077862d0e1b8ae3a55887cd68bab9,empresario individual outros papel celulose industria impressao reproducao gravacoes industrias transformacao centro amazonense,empresario individual outros papel celulose industria impressao reproducao gravacoes industrias transformacao centro amazonense
95b45a14c26401e4a81b2343ca63ca9d94b9bfe1e1896d9c06df007f387bf771,empresario individual outros servicos diversos servico reparacao manutencao equipamentos informatica comunicacao objetos pessoais domesticos outras atividades servicos oeste maranhense,empresario individual outros servicos diversos servico reparacao manutencao equipamentos informatica comunicacao objetos pessoais domesticos outras atividades servicos oeste maranhense
471cd96e0aca918dbdfe8b0a2feb715646a56db587b50bd36bcefc68b2ee111f,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas agreste potiguar,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas agreste potiguar
e050ba8d2349d10655b4ffe1f99b5d1487576504ff09a68d043e876e4a9f4e0e,sociedade empresaria limitada entidades empresariais transporte armazenagem correio servico transporte terrestre transporte armazenagem correio vale acre,sociedade empresaria limitada entidades empresariais transporte armazenagem correio servico transporte terrestre transporte armazenagem correio vale acre
4a3382d3b0be945e8686acd91236cc4b24e5d17809baa9a61033db736eb51ac2,candidato cargo politico eletivo cargo politico servicos diversos servico atividades organizacoes associativas outras atividades servicos oeste maranhense,candidato cargo politico eletivo cargo politico servicos diversos servico atividades organizacoes associativas outras atividades servicos oeste maranhense
08715dcf5469abe82d794111881056beb634efb03d4dff3363f66dab6f9ea4b2,sociedade empresaria limitada entidades empresariais servicos educacao servico educacao educacao leste potiguar,sociedade empresaria limitada entidades empresariais servicos educacao servico educacao educacao leste potiguar
acc5f4326196e0d187f61a6d94854f5622d5ebcace306e60fcc614afce31b84c,empresario individual outros servicos alojamento alimentacao servico alimentacao alojamento alimentacao centro amazonense,empresario individual outros servicos alojamento alimentacao servico alimentacao alojamento alimentacao centro amazonense
846504777c8356045be018df25ba29288744208bd386bbf4c6340416b24ccf97,empresa individual responsabilidade limitada natureza empresaria outros industria construcao construcao civil servicos especializados construcao construcao ,empresa individual responsabilidade limitada natureza empresaria outros industria construcao construcao civil servicos especializados construcao construcao 
8e51ae4ed790300046417d4ead612f9dc6ab5b772506ed5b734548f6a3c9d3be,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas vale acre,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas vale acre
9671440aad5219e8cc4f6ae6cc6735511759cbf1bfbc7a7d72fac933a36ee10d,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas central potiguar,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas central potiguar
c37135fc6994518e0a9c7305c8d5c7d18e5a47e09aba266892b3f2b022d59f9d,sociedade empresaria limitada entidades empresariais comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas vale acre,sociedade empresaria limitada entidades empresariais comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas vale acre
2b89718d6c09200b268a80a8eba28fb35970d794556ad13071a3e4d9c5a0365c,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas leste potiguar,empresario individual outros comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas leste potiguar
4ae4225bce4ebaa7de4edcf79c15a86b9bf78971019b688bcc3b9161ba1be9b5,empresario individual outros industria construcao construcao civil servicos especializados construcao construcao sudoeste piauiense,empresario individual outros industria construcao construcao civil servicos especializados construcao construcao sudoeste piauiense
da4d27e1e5a62c9175a65326d76295298ccad2e6865f9d540c81abbae2acd308,sociedade empresaria limitada entidades empresariais servicos saude servico atividades atencao saude humana saude humana servicos sociais norte maranhense,sociedade empresaria limitada entidades empresariais servicos saude servico atividades atencao saude humana saude humana servicos sociais norte maranhense
22d033a66af9a3c1ea5d3ccba0fc0774c3c9b280fa897bd9f98314515e839765,empresario individual outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas oeste potiguar,empresario individual outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas oeste potiguar
d1132532f56aee2b495d62eb890cd7365a49a26633551f413b4ae4e8e84733bb,sociedade empresaria limitada entidades empresariais comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro amazonense,sociedade empresaria limitada entidades empresariais comercio varejista comercio comercio varejista comercio reparacao veiculos automotores motocicletas centro amazonense
b3bb6de21014edf13f014a3cad17aa6adee0142c4e7686b52921d33ff0378752,empresario individual outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas oeste potiguar,empresario individual outros comercio reparacao veiculos comercio comercio reparacao veiculos automotores motocicletas comercio reparacao veiculos automotores motocicletas oeste potiguar
5b15f115857339af828935c36ab535758541757162af4c2ebe0a82c45e306b16,sociedade empresaria limitada entidades empresariais industria construcao construcao civil construcao edificios construcao leste potiguar,sociedade empresaria limitada entidades empresariais industria construcao construcao civil construcao edificios construcao leste potiguar
